AGE,GENDER,POLICYSTATUS,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,SUMASSURED,PREMIUM
57,0,1,1,26,195,230000000,246910.74
70,0,1,1,19,115,129000,190167.22
58,0,1,1,20,105,140000,272.73
56,0,1,1,24,115,182000,288214.74
43,0,1,1,22,98,175000,40.29
60,0,1,1,18,115,285000,6736.1
54,0,1,1,29,115,185000,25383.91
66,0,1,1,20,98,250000,394183.02
61,0,1,1,16,115,74000,93072.98
62,0,1,1,20,105,1000000,142.49
65,0,1,1,15,98,700000,79679.84
69,0,1,1,19,105,520000,8417.25
64,0,1,1,20,115,780000,77702.61
46,0,1,1,22,115,1000000,709493.02
65,0,1,1,20,105,350000,150217.81
53,0,1,1,22,115,500000,4675.57
62,0,1,1,16,115,160000,6980.76
57,0,1,1,30,105,2300000,11233.11
59,0,1,1,25,115,1000000,72188.64
70,0,1,1,16,115,1000000,19638.87
50,0,1,1,24,98,195000,10009.09
48,0,1,1,23,115,953000,69291.7
40,0,1,1,29,115,1000000,168567.93
62,0,1,1,19,115,400000,49835.49
59,0,1,1,26,98,505000,68379.33
53,0,1,1,30,105,210000,71743.15
70,0,1,1,16,115,208000,13427.76
55,0,1,1,20,105,273000,61209.51
42,0,1,1,27,105,290000,340461.42
61,0,1,1,18,115,1000000,75764.94
55,0,1,1,24,115,78000,5544.9
50,0,1,1,29,115,289000,19231.08
69,0,1,1,18,105,350000,76746.54
67,0,1,1,15,115,362000,117.14
50,0,1,1,20,115,900000,249895.6
41,0,1,1,28,105,448000,10103.36
40,0,1,1,29,105,485000,391186.9
47,0,1,1,29,105,903000,12293.01
44,0,1,1,27,115,1000000,63624.48
57,0,1,1,24,105,2600000,326897.74
46,0,1,1,28,115,246000,38932.63
59,0,1,1,21,115,182000,530499.13
67,0,1,1,15,105,200000,9853.64
61,0,1,1,17,105,560000,16307.27
40,0,1,1,23,105,950000,195752.11
68,0,1,1,20,115,585000,65542.17
51,0,1,1,22,105,565000,9483.17
48,0,1,1,30,115,125000,282478.54
51,0,1,1,26,115,886000,58089.02
53,0,1,1,27,105,398000,41762.48
42,0,1,1,28,105,350000,5260.12
44,0,1,1,23,115,170000,10170.42
60,0,1,1,18,105,188000,67262.01
63,0,1,1,18,105,403000,85522.96
47,0,1,1,24,105,506000,380120.92
47,0,1,1,28,115,355000,9667.46
46,0,1,1,24,115,200000,28645.26
65,0,1,1,19,105,390000,154.99
42,0,1,1,28,98,300000,2208.86
61,0,1,1,18,115,195000,27511.92
64,0,1,1,18,105,260000,29658.64
70,0,1,1,18,105,550000,125841.1
47,0,1,1,23,105,519000,118457.66
64,0,1,1,19,115,2000000,137875.94
41,0,1,1,25,115,1350000,39398.81
58,0,1,1,23,98,300000,7344.64
47,0,1,1,25,98,300000,6167.75
46,0,1,1,25,98,430000,201689.35
59,0,1,1,27,105,238000,43905.05
47,0,1,1,28,115,210000,12508.98
53,0,1,1,29,105,198000,23145.86
67,0,1,1,15,105,323000,150.44
51,0,1,1,24,115,78000,2239.7
55,0,1,1,22,115,510000,30840.28
43,0,1,1,20,115,320000,21505.83
67,0,1,1,17,98,950000,32883.65
42,0,1,1,30,98,2530000,6858.82
60,0,1,1,19,105,846000,13894.72
55,0,1,1,25,105,258000,55093.68
47,0,1,1,23,105,580000,215090.14
47,0,1,1,28,105,370000,30629.81
60,0,1,1,17,115,1000000,129613.74
55,0,1,1,30,115,180000,11267.15
66,0,1,1,17,115,270000,54088.62
67,0,1,1,16,105,595000,59223.23
41,0,1,1,22,115,440000,9248.47
56,0,1,1,29,115,540000,14955.7
53,0,1,1,24,115,360000,25791.22
69,0,1,1,16,105,250000,92965
60,0,1,1,17,115,243000,10760.92
51,0,1,1,28,98,310000,2376.77
56,0,1,1,22,105,1000000,88769.26
52,0,1,1,26,105,1000000,178866.7
65,0,1,1,20,105,509000,52847.89
48,0,1,1,30,115,375000,52439.72
53,0,1,1,28,115,140000,3619.31
57,0,1,1,21,105,937000,13673.79
42,0,1,1,30,105,1000000,100917.73
40,0,1,1,21,115,100000,34.92
55,0,1,1,20,105,170000,57587.36
50,0,1,1,29,105,420000,2128.59
67,0,1,1,15,105,995000,214152.46
59,0,1,1,21,105,275000,38966.16
58,0,1,1,29,105,867000,400608.52
58,0,1,1,23,115,394000,91469.83
40,0,1,1,20,105,365000,7056.32
60,0,1,1,20,115,120000,901.64
57,0,1,1,29,115,2700000,198704.85
68,0,1,1,16,105,1098000,16224.65
63,0,1,1,20,105,415000,543183.47
48,0,1,1,20,105,1194000,121873.83
68,0,1,1,17,105,650000,15061.78
64,0,1,1,17,105,220000,1775.92
47,0,1,1,29,105,875000,7305.85
64,0,1,1,19,105,2500000,181433.77
65,0,1,1,20,98,390000,66751.81
66,0,1,1,20,115,147000,26679.96
66,0,1,1,16,115,140000,242674.9
64,0,1,1,17,115,225000,14138.53
59,0,1,1,26,98,3000000,8402.98
51,0,1,1,24,115,123000,7670.27
50,0,1,1,26,115,422000,9468.17
61,0,1,1,16,105,800000,34603.43
60,0,1,1,15,105,756000,15808.42
60,0,1,1,15,98,1000000,116884.28
55,0,1,1,28,105,7000000,10173.21
41,0,1,1,24,105,1617000,166583.08
40,0,1,1,22,105,620000,224367.72
54,0,1,1,22,115,123000,42679.38
50,0,1,1,25,115,120000,20604.71
42,0,1,1,26,105,600000,79381.74
62,0,1,1,20,105,290000,669971.03
67,0,1,1,19,115,1810000,120575.07
68,0,1,1,16,105,150000,8336.99
62,0,1,1,16,105,350000,6050.12
64,0,1,1,18,105,500000,5592.74
56,0,1,1,22,115,600000,504169.08
70,0,1,1,17,115,150000,4005.78
47,0,1,1,25,105,160000,36039.31
48,0,1,1,24,105,265000,104889.27
68,0,1,1,20,105,550000,5096.98
43,0,1,1,25,105,590000,4883.57
61,0,1,1,17,115,118000,3592.73
60,0,1,1,17,105,1000000,8709.52
42,0,1,1,28,115,110000,5740.73
66,0,1,1,18,115,500000,26575.29
69,0,1,1,19,98,230000,9697.14
46,0,1,1,21,105,170000,1640.33
50,0,1,1,30,115,325000,5439.99
52,0,1,1,24,105,230000,19800.72
40,0,1,1,29,98,660000,83051.62
42,0,1,1,28,105,520000,4093.26
57,0,1,1,29,105,2000000,4474.03
52,0,1,1,21,105,596000,64502.7
65,0,1,1,20,105,535000,18038.5
66,0,1,1,17,115,180000,13684.87
62,0,1,1,17,105,978000,51075.48
56,0,1,1,28,115,249000,577527.12
63,0,1,1,16,105,430000,2350.15
52,0,1,1,30,115,2000000,760.56
56,0,1,1,30,105,225000,13248.45
65,0,1,1,20,98,300000,163625.85
51,0,1,1,30,98,410000,1131.2
67,0,1,1,17,105,581000,5850.13
60,0,1,1,18,98,170000,5007.78
59,0,1,1,24,105,525000,3673.96
64,0,1,1,15,105,1150000,34392.65
43,0,1,1,30,105,670000,10460.23
63,0,1,1,18,105,471000,23679.67
61,0,1,1,17,105,1200000,3991.09
51,0,1,1,24,105,402000,76890.1
60,0,1,1,18,105,588000,16408.14
54,0,1,1,24,105,160000,15632.01
56,0,1,1,26,105,465000,116748.44
45,0,1,1,27,105,1000000,25960.1
49,0,1,1,21,115,200000,14106.83
64,0,1,1,17,115,215000,249.02
42,0,1,1,21,105,400000,81753.21
42,0,1,1,30,115,175000,11624.58
67,0,1,1,20,115,181000,11223.25
53,0,1,1,21,105,350000,36474.49
50,0,1,1,29,98,1700000,28021.25
69,0,1,1,19,115,265000,49369.94
41,0,1,1,27,105,235000,52841.43
50,0,1,1,21,98,290000,27791.42
59,0,1,1,20,98,300000,30769.1
53,0,1,1,30,98,330000,27948.44
45,0,1,1,29,105,350000,36531.36
61,0,1,1,19,98,2500000,36926.46
66,0,1,1,16,98,2900000,135511.85
46,0,1,1,29,105,780000,6501.41
53,0,1,1,29,105,290000,7645.89
57,0,1,1,29,105,295000,580.41
56,0,1,1,25,115,118000,7986.95
47,0,1,1,20,115,180000,1883.65
63,0,1,1,17,115,120000,7547.22
61,0,1,1,16,105,350000,14938.86
67,0,1,1,17,98,350000,4469.89
68,0,1,1,16,105,560000,94302.71
44,0,1,1,27,115,358000,24913.87
59,0,1,1,29,105,405000,3806.33
43,0,1,1,21,105,355000,10545.27
41,0,1,1,23,115,650000,10512.83
52,0,1,1,26,105,160000,536257.03
55,0,1,1,22,115,370000,25229.55
51,0,1,1,28,98,350000,33461.89
54,0,1,1,21,98,250000,24612.43
47,0,1,1,22,98,260000,2213.78
64,0,1,1,16,105,1800000,573685.37
59,0,1,1,24,115,300000,56495.56
61,0,1,1,16,0,24000,377.05
55,0,1,1,22,115,200000,13864.32
46,0,1,1,23,115,370000,25303.01
66,0,1,1,18,98,465000,16517.67
68,0,1,1,20,115,1000000,9455.99
65,0,1,1,18,115,90000,8734.3
60,0,1,1,15,105,265000,19849.82
69,0,1,1,20,105,362000,8654.96
46,0,1,1,22,105,508000,23072
68,0,1,1,17,105,698000,2819.84
59,0,1,1,26,0,7700,3456.25
42,0,1,1,26,115,206000,54690.01
42,0,1,1,28,115,208000,74443.72
69,0,1,1,18,115,255000,17837.41
49,0,1,1,22,105,653000,19047.69
57,0,1,1,23,105,300000,40201.1
69,0,1,1,20,105,340000,291.14
54,0,1,1,21,115,750000,2348048.83
66,0,1,1,20,98,340000,240882.71
52,0,1,1,21,105,700000,6879.79
58,0,1,1,26,105,3184000,14211.94
59,0,1,1,25,115,540000,175467.91
65,0,1,1,18,115,380000,45748.14
69,0,1,1,15,115,500000,33139.21
50,0,1,1,28,115,1850000,94574.58
42,0,1,1,30,105,889000,9792.87
69,0,1,1,17,105,450000,9962.38
56,0,1,1,25,105,395000,39750.76
61,0,1,1,19,105,330000,66028.24
67,0,1,1,16,105,280000,55073.29
59,0,1,1,21,105,615000,137769.7
48,0,1,1,20,105,375000,20537.31
67,0,1,1,17,105,270000,28506.38
51,0,1,1,21,105,248000,26155.2
55,0,1,1,23,105,300000,61512.96
47,0,1,1,28,115,142000,9164.11
49,0,1,1,26,98,230000,10466.13
70,0,1,1,15,98,290000,26810.28
65,0,1,1,16,105,500000,60135.94
63,0,1,1,20,105,178000,458726.25
70,0,1,1,17,105,270000,60432.2
42,0,1,1,24,25,2902000,234.64
67,0,1,1,16,98,217000,58801.13
68,0,1,1,18,98,260000,37647.74
61,0,1,1,19,98,290000,2935.75
49,0,1,1,26,105,280000,62236.01
60,0,1,1,16,115,120000,8116.49
55,0,1,1,28,98,260000,45520.67
69,0,1,1,20,98,280000,98024.42
64,0,1,1,18,105,345000,62310.86
45,0,1,1,23,105,654000,19286.86
50,0,1,1,29,105,640000,340662.5
64,0,1,1,18,115,231000,64040.62
46,0,1,1,23,105,245000,24054.31
46,0,1,1,20,105,530000,100521.9
61,0,1,1,18,115,169000,21.05
45,0,1,1,25,115,128000,37011.98
69,0,1,1,17,115,342000,132221.2
48,0,1,1,20,105,289000,5990.37
52,0,1,1,29,105,403000,8862.57
58,0,1,1,22,105,483000,1107107.12
68,0,1,1,20,105,840000,86153.76
51,0,1,1,20,115,105000,239099.11
42,0,1,1,25,115,397000,41277.47
61,0,1,1,15,115,440000,237910.62
43,0,1,1,25,115,145000,10486.49
68,0,1,1,18,116,2900000,4393330.88
58,0,1,1,20,105,125000,12907.65
66,0,1,1,17,105,150000,32467.27
53,0,1,1,22,105,2970000,6309.61
44,0,1,1,24,105,125000,10252.83
44,0,1,1,26,98,75000,3289.42
48,0,1,1,23,115,350000,596357.78
46,0,1,1,27,105,170000,44.41
62,0,1,1,17,115,73000,21570.42
45,0,1,1,23,115,200000,38863.81
41,0,1,1,28,115,200000,7682.13
60,0,1,1,16,105,290000,3714.7
61,0,1,1,18,115,500000,1701.15
67,0,1,1,16,115,121000,9459.99
58,0,1,1,22,115,142000,47361.12
56,0,1,1,23,105,4500000,7596.53
69,0,1,1,16,105,200000,20669.09
45,0,1,1,30,105,63000,16807.42
65,0,1,1,16,105,260000,81348.42
40,0,1,1,21,105,360000,99317.92
55,0,1,1,20,115,380000,95559.29
49,0,1,1,26,115,235000,147114.71
62,0,1,1,19,98,300000,15680.91
51,0,1,1,25,115,574000,36437.03
62,0,1,1,19,115,376000,12015.05
58,0,1,1,20,115,100000,25191.55
51,0,1,1,30,98,670000,8059.63
54,0,1,1,26,115,85000,0.31
55,0,1,1,28,115,450000,26669.61
58,0,1,1,20,115,126000,10901.86
70,0,1,1,15,105,400000,190239.72
57,0,1,1,30,115,115000,39976.76
68,0,1,1,18,98,2000000,59960.15
48,0,1,1,23,115,100000,21.01
45,0,1,1,23,115,730000,334077.48
68,0,1,1,15,0,21500,95.47
64,0,1,1,19,115,131000,55328.4
56,0,1,1,21,25,2300000,12088.58
69,0,1,1,19,115,149000,329798.54
58,0,1,1,25,25,2398296,192.84
70,0,1,1,15,115,420000,43098.36
56,0,1,1,23,115,262000,7799.16
41,0,1,1,20,105,463000,6082.78
61,0,1,1,19,105,85000,8777.36
58,0,1,1,26,105,170000,19720.83
50,0,1,1,22,115,123000,378552.78
40,0,1,1,24,98,270000,17994.61
66,0,1,1,20,105,45000,22845.25
44,0,1,1,20,105,195000,92401.44
57,0,1,1,29,115,82000,1966.3
43,0,1,1,30,115,630000,64845.55
67,0,1,1,20,115,328000,19729.44
65,0,1,1,15,105,86000,46659.45
65,0,1,1,17,115,88000,265984.72
57,0,1,1,22,115,478000,33899.54
70,0,1,1,20,115,986000,53036.97
42,0,1,1,27,115,330000,42503.06
53,0,1,1,29,115,80000,4290.14
40,0,1,1,23,115,74000,1800.07
57,0,1,1,25,115,75000,19563.02
61,0,1,1,18,115,70000,9830.57
56,0,1,1,26,98,153000,3627.15
60,0,1,1,16,115,125000,26787.23
68,0,1,1,19,25,2160000,198225.46
48,0,1,1,30,115,165000,16832.49
70,0,1,1,17,115,108000,10613.44
69,0,1,1,15,0,6500,21764.25
66,0,1,1,15,115,500000,29781.13
68,0,1,1,16,105,190000,3766.39
49,0,1,1,21,105,100000,11097.1
63,0,1,1,15,115,300000,16505.33
50,0,1,1,26,98,225000,5168.23
52,0,1,1,21,115,347000,3635.37
59,0,1,1,20,105,175000,48740.52
61,0,1,1,18,98,202000,5468.55
46,0,1,1,20,98,477000,149481.48
46,0,1,1,26,115,200000,244843.14
61,0,1,1,19,105,179000,38777.58
52,0,1,1,21,105,200000,73362.85
58,0,1,1,23,115,365000,4318.77
55,0,1,1,27,115,385000,21009.66
56,0,1,1,25,105,220000,142976.99
52,0,1,1,24,105,210000,160.13
50,0,1,1,26,105,128000,45.37
41,0,1,1,30,105,158000,6900.91
68,0,1,1,19,105,157000,15751.42
48,0,1,1,22,115,400000,10622.87
48,0,1,1,25,105,350000,131.69
57,0,1,1,26,115,750000,138641.18
50,0,1,1,30,115,70000,2667.15
41,0,1,1,27,115,369000,22412.34
46,0,1,1,27,115,348000,17251.67
52,0,1,1,24,105,250000,86474.65
59,0,1,1,23,115,320000,16100.84
63,0,1,1,17,115,386000,10098.2
68,0,1,1,19,115,300000,435900.86
60,0,1,1,19,105,170000,12833.37
49,0,1,1,20,105,205000,658352.47
70,0,1,1,15,115,110000,5.46
47,0,1,1,27,105,480000,47994.43
61,0,1,1,15,115,350000,17171.25
54,0,1,1,28,25,4858000,343584.71
45,0,1,1,27,105,250000,118283.7
45,0,1,1,24,105,130000,22218.48
43,0,1,1,30,105,280000,57994.15
58,0,1,1,25,105,195000,41457.13
53,0,1,1,20,115,131000,12057.61
56,0,1,1,25,115,65000,7406.75
42,0,1,1,24,105,160000,59.15
65,0,1,1,20,115,200000,31114.88
51,0,1,1,21,115,85000,67306.94
56,0,1,1,24,105,104000,318710.96
44,0,1,1,25,115,60000,1.65
58,0,1,1,22,105,130000,1393.53
41,0,1,1,22,115,390000,19217.13
65,0,1,1,20,105,100000,9156.6
44,0,1,1,26,105,135000,230899.03
66,0,1,1,17,0,15000,10885.04
69,0,1,1,20,115,185000,44703.74
68,0,1,1,20,0,11500,11504.28
41,0,1,1,22,105,218000,104630.2
40,0,1,1,20,105,290000,60482.74
40,0,1,1,30,105,392000,1522.46
68,0,1,1,20,105,155000,74393
54,0,1,1,23,105,155000,33339.19
41,0,1,1,25,105,445000,5665.39
61,0,1,1,20,115,428000,17220
51,0,1,1,21,105,350000,1648.23
64,0,1,1,19,115,355000,30144.78
67,0,1,1,15,105,162000,44.9
46,0,1,1,30,125,2300000,3444.26
52,0,1,1,25,105,161000,44.87
40,0,1,1,30,105,240000,1548.36
45,0,1,1,23,105,92000,333085.28
59,0,1,1,29,105,190000,28655.78
59,0,1,1,28,105,140000,11035.34
70,0,1,1,16,115,85000,10297.31
55,0,1,1,29,105,158000,50144.48
58,0,1,1,23,105,242000,195560.07
47,0,1,1,23,105,450000,212437.98
52,0,1,1,25,115,112000,28396.53
65,0,1,1,18,105,100000,74076.48
60,0,1,1,15,105,345000,112724.91
58,0,1,1,25,105,200000,26002.53
56,0,1,1,24,105,200000,17601.8
48,0,1,1,29,105,320000,41527.95
57,0,1,1,30,115,180000,258407.89
40,0,1,1,30,105,280000,24653.13
68,0,1,1,18,105,410000,34742
62,0,1,1,17,105,360000,33426.53
57,0,1,1,28,105,240000,93108.91
65,0,1,1,19,105,150000,11570.36
45,0,1,1,27,115,186000,502548.18
62,0,1,1,20,105,185000,465109.4
62,0,1,1,15,105,145000,4498.65
59,0,1,1,27,105,80000,293884.32
69,0,1,1,20,105,190000,116863.81
68,0,1,1,20,115,250000,67313.93
56,0,1,1,29,105,200000,71149.71
54,0,1,1,22,105,193000,79581.15
54,0,1,1,22,105,200000,41156.49
49,0,1,1,22,105,125000,12375
67,0,1,1,16,105,350000,102917.21
45,0,1,1,24,105,200000,102518.71
45,0,1,1,25,105,200000,81282.45
54,0,1,1,25,105,250000,191.79
42,0,1,1,30,105,200000,30136.51
49,0,1,1,23,105,250000,69836.11
66,0,1,1,19,105,250000,52533.23
54,0,1,1,21,105,800000,246147.24
66,0,1,1,19,105,250000,73872.93
59,0,1,1,25,105,250000,104158.42
43,0,1,1,26,115,380000,7403.05
61,0,1,1,15,105,490000,91462.52
59,0,1,1,25,115,90000,1886.37
56,0,1,1,21,105,395000,199548.52
50,0,1,1,22,115,600000,19143.39
63,0,1,1,17,105,111000,35871.72
42,0,1,1,27,105,100000,19660.25
47,0,1,1,22,105,207000,51723.57
57,0,1,1,23,106,6906900,18628677.38
65,0,1,1,20,115,145000,359529.18
43,0,1,1,22,105,315000,84588.71
69,0,1,1,18,105,167000,932.23
42,0,1,1,24,115,60000,58879.29
70,0,1,1,15,15,303750,51060.02
53,0,1,1,20,115,150000,153328.73
40,0,1,1,24,15,303750,20420.19
63,0,1,1,19,105,100000,5465.54
51,0,1,1,26,105,110000,51346.52
56,0,1,1,27,105,158000,448940.65
47,0,1,1,25,15,303750,71709.62
54,0,1,1,26,115,123493,9653.48
66,0,1,1,16,105,165000,6843.63
60,0,1,1,15,105,230000,20715.61
65,0,1,1,15,105,225000,12349.14
59,0,1,1,25,105,110000,43966.12
57,0,1,1,23,105,55000,5294.14
63,0,1,1,17,105,210000,10242.73
60,0,1,1,17,105,78000,14633.28
44,0,1,1,21,115,360000,33245.57
63,0,1,1,16,105,820000,225752.08
67,0,1,1,17,105,190000,150148.24
44,0,1,1,26,105,96000,487139.07
58,0,1,1,25,105,178000,15460.86
50,0,1,1,20,115,864000,3642980.93
54,0,1,1,21,105,346000,131665.61
65,0,1,1,16,105,145000,29983.42
51,0,1,1,24,115,195000,37498.93
52,0,1,1,21,105,158000,32665.57
51,0,1,1,24,115,90000,7500
42,0,1,1,29,105,120000,54239.24
65,0,1,1,16,105,140000,2034.99
70,0,1,1,18,115,65000,143810.52
56,0,1,1,24,105,170000,242474.97
61,0,1,1,15,105,120000,11546.57
58,0,1,1,22,105,200000,4541.14
40,0,1,1,23,105,50000,14435.27
57,0,1,1,20,105,70000,17986.56
58,0,1,1,30,105,70000,12143.29
66,0,1,1,19,115,145000,186604.24
61,0,1,1,20,105,100000,466105.07
69,0,1,1,20,105,128000,108351.95
42,0,1,1,21,105,180000,3696.82
49,0,1,1,20,105,330000,144921.73
67,0,1,1,18,105,82000,168067.64
58,0,1,1,29,115,90000,350538.05
68,0,1,1,19,105,80000,32114.88
54,0,1,1,27,105,85000,14591.68
61,0,1,1,16,105,290000,17128.59
60,0,1,1,15,105,76000,28291.93
67,0,1,1,17,105,120000,49109.8
59,0,1,1,30,115,90000,51171.16
56,0,1,1,20,105,128000,23859.61
65,0,1,1,18,105,100000,9346.07
53,0,1,1,30,105,117000,36980.89
50,0,1,1,28,105,350000,30774.95
52,0,1,1,30,105,320000,28129.31
48,0,1,1,30,105,122000,11473.64
62,0,1,1,18,105,30000,34726.1
45,0,1,1,24,105,124000,689552.72
55,0,1,1,23,105,92000,3097.88
57,0,1,1,24,105,87000,15063.7
42,0,1,1,30,105,80000,13024.11
67,0,1,1,15,105,60000,541.22
60,0,1,1,19,105,150000,962.48
66,0,1,1,20,105,120000,687.36
42,0,1,1,24,105,150000,9836.85
49,0,1,1,27,115,100000,33089.2
54,0,1,1,21,115,38000,134992.85
46,0,1,1,25,115,65000,19733.17
42,0,1,1,24,105,120000,18948.71
63,0,1,1,16,105,55000,423.14
57,0,1,1,26,105,30000,644.65
62,0,1,1,19,105,190000,47286.85
42,0,1,1,23,105,185000,488662.27
59,0,1,1,23,105,75000,61817.78
60,0,1,1,15,115,135000,11661.52
65,0,1,1,18,115,150000,12500
67,0,1,1,15,115,400000,34729.2
46,0,1,1,24,115,15000,1260.16
51,0,1,1,23,115,34000,283.61
57,0,1,1,22,105,78000,3016.38
50,0,1,1,20,115,95000,103385.95
58,0,1,1,29,115,8000,389.39
49,0,1,1,22,105,105000,178287.98
69,0,1,1,16,115,124000,10563.16
58,0,1,1,25,115,58000,4928.49
67,0,1,1,18,115,28000,161.73
70,0,1,1,20,42,3210000,9150.4
64,0,1,1,16,105,13800,7953.09
64,0,1,1,17,115,200000,392.47
68,0,1,1,18,15,41916,13.97
68,0,1,1,20,25,1117275,70028.47
52,0,1,1,25,25,2058850,35403.01
50,0,1,1,23,25,1117275,91344.75
70,0,1,1,17,105,8300,11450.34
53,0,1,1,25,115,5000,14623.26
48,0,1,1,28,105,10000,4407.18
57,0,1,1,25,115,35000,28.93
54,0,1,1,24,115,65549.14,1.28
40,0,1,1,25,115,7500,15573.58
47,0,1,1,25,105,6000,174.16
68,0,1,1,17,115,18200,778.3
51,0,1,1,20,105,9000,188.8
56,0,1,1,28,115,10000,24.64
59,0,1,1,30,105,8100,50091.13
42,0,1,1,24,136,1050000,681479.79
70,0,1,1,19,105,10000,0.38
68,0,1,1,16,115,3100,0.03
68,0,1,1,20,15,4137,0.15
40,0,1,1,20,115,1000,399.36
64,0,1,1,15,115,420603,37449.46
54,0,1,1,27,115,5000,2.1
65,0,1,1,15,105,13000,0.5
40,0,1,1,25,115,5000,4.22
56,0,1,1,30,105,4000,22222.66
43,0,1,1,20,115,10395,13.66
68,0,1,1,20,105,5000,77.06
51,0,1,1,29,146,8922,5.15
65,0,1,1,20,115,10000,10.3
54,0,1,1,27,115,3800,6721.86
43,0,1,1,24,115,8927,16905.79
60,0,1,1,17,105,3100,2.92
69,0,1,1,19,146,26828.32,8.15
54,0,1,1,29,115,7935,2.66
53,0,1,1,26,15,3201,1762.05
41,0,1,1,20,115,7935,31378.91
43,0,1,1,21,149,4800,46.08
49,0,1,1,23,115,10000,2.98
48,0,1,1,21,105,5000,3.53
49,0,1,1,28,115,129964.5,47860.72
62,0,1,1,17,115,7038,0.28
50,0,1,1,20,146,7935,0.26
59,0,1,1,30,115,30722.25,10960.66
50,0,1,1,23,115,30678,3429.31
66,0,1,1,16,125,47114.49,4859.2
45,0,1,1,25,115,96400,9455.94
43,0,1,1,28,115,30498,14.38
47,0,1,1,26,105,3000,1.89
68,0,1,1,16,105,1500,0.54
58,0,1,1,26,105,3000,1.08
52,0,1,1,23,105,1800,0.64
46,0,1,1,21,105,6600,4.67
53,0,1,1,29,105,15000,186.12
59,0,1,1,25,115,9087.6,15.93
62,0,1,1,17,115,7935,17.94
51,0,1,1,29,105,9200,54.86
56,0,1,1,23,115,238645,7.39
41,0,1,1,27,115,8942.4,2.4
51,0,1,1,23,105,4725,6450.87
43,0,1,1,29,146,6300,24.61
62,0,1,1,17,115,130000,561.38
50,0,1,1,26,15,3033,525.12
53,0,1,1,24,146,9126,0.07
58,0,1,1,24,146,7435,1.85
59,0,1,1,21,146,6335,1.85
64,0,1,1,15,15,14626.5,5649.52
57,0,1,1,29,115,8942.4,2086.64
42,0,1,1,29,115,5000,847.76
58,0,1,1,28,115,9097.65,0.19
41,0,1,1,25,120,2300,114.16
46,0,1,1,20,115,10092,1061.13
67,0,1,1,19,146,8650,11.29
44,0,1,1,20,115,36459.19,0.98
60,0,1,1,20,115,110000,9548.72
51,0,1,1,28,105,2600,1.22
46,0,1,1,21,115,11700,0.56
41,0,1,1,28,115,10091.25,10.3
55,0,1,1,29,146,9562,0.33
56,0,1,1,20,146,7935,1.88
52,0,1,1,24,146,7935,0.69
66,0,1,1,20,146,7435,5.19
60,0,1,1,15,115,8943,740.52
59,0,1,1,21,115,105929.05,16.24
65,0,1,1,16,105,4000,166.5
49,0,1,1,23,115,30498,34.63
55,0,1,1,23,146,7935,0.04
47,0,1,1,21,146,7935,1.25
56,0,1,1,21,146,10752,3.31
64,0,1,1,18,146,9371,3.14
69,0,1,1,16,146,7935,14.09
66,0,1,1,17,146,7935,3.28
49,0,1,1,22,105,3000,0.76
57,0,1,1,21,105,4000,3.97
63,0,1,1,20,105,4400,1.15
53,0,1,1,27,105,3800,0.99
50,0,1,1,29,105,4300,1.13
59,0,1,1,23,115,21425,179.46
65,0,1,1,15,115,7935,2717.58
48,0,1,1,30,115,11943,1.17
46,0,1,1,25,115,6604,4.81
58,0,1,1,28,115,11030,110.99
43,0,1,1,22,115,7935,0.62
62,0,1,1,15,146,10038,0.23
50,0,1,1,29,115,8729,4.47
52,0,1,1,28,146,8729,0.3
68,0,1,1,18,115,7935,0.04
52,0,1,1,26,146,7935,0.38
70,0,1,1,19,146,10514,0.02
41,0,1,1,22,115,8942.4,946.87
69,0,1,1,19,115,8700,7.7
52,0,1,1,20,115,7198,3.17
64,0,1,1,18,115,30677.33,171.93
55,0,1,1,27,115,28151.93,1.38
70,0,1,1,16,115,8400,0.92
54,0,1,1,23,115,26000,8.97
65,0,1,1,16,115,23000,3.17
66,0,1,1,16,115,10900,11.72
47,0,1,1,27,115,10900,2.6
49,0,1,1,29,115,7600,19.19
52,0,1,1,27,115,9315,18.99
65,0,1,1,16,115,9687.6,10.4
61,0,1,1,20,115,7487.75,0.92
58,0,1,1,23,115,8300,13.8
47,0,1,1,29,115,8700,25.77
48,0,1,1,28,115,9720,59.04
51,0,1,1,28,115,8500,0.61
52,0,1,1,23,115,25728.28,8.27
61,0,1,1,17,115,11700,32.4
65,0,1,1,17,115,34694.07,9.82
63,0,1,1,15,215,24000,135.27
57,0,1,1,26,115,12400,1.85
44,0,1,1,20,115,25760,76.23
68,0,1,1,19,115,75000,14.17
51,0,1,1,29,115,9900,40.47
42,0,1,1,29,112.5,8694,0.75
62,0,1,1,15,156,67775,56.94
54,0,1,1,26,115,8300,39.09
65,0,1,1,16,115,7500,1776.67
61,0,1,1,16,115,7906.25,360.62
42,0,1,1,27,115,7590,1469.64
54,0,1,1,26,115,8797.5,763.3
66,0,1,1,18,115,8625,760.8
40,0,1,1,26,115,54800,25.36
67,0,1,1,20,115,8078.75,0.49
67,0,1,1,15,115,10608.75,565.67
52,0,1,1,22,115,9100,1.55
57,0,1,1,28,115,8625,0.37
68,0,1,1,15,115,23360,2.42
62,0,1,1,17,115,5950,4.64
49,0,1,1,24,115,7910,1303.35
60,0,1,1,19,115,25000,0.93
59,0,1,1,28,115,26640,2.73
